zpid,synthetic_version,zipcode,has_in_unit_laundry,has_laundry_in_building,has_dishwasher,has_parking,parking_type,parking_spots,pets_allowed,furnished,heating_type,cooling_type,has_elevator,has_gym,has_pool,has_balcony_or_patio,internet_included,utilities_included,noise_level,walkability_score,kid_friendly_score,safety_score,energy_efficiency_score,is_luxury_flag,is_student_friendly_flag,generated_at_utc,is_synthetic,source_file,cleaned_date
2088200460,v1_basic_rules,2188,True,False,True,True,street,2,cats_dogs,False,gas,central,False,False,False,False,False,heat,4,53,64,78,63,False,False,2025-11-28T06:12:53.969589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
347215260,v1_basic_rules,1880,True,False,False,True,street,0,cats_dogs,False,electric,central,False,False,False,True,False,none,4,64,66,69,52,False,False,2025-11-28T06:12:53.969589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2079252959,v1_basic_rules,2140,False,False,True,False,none,2,cats,False,electric,none,False,False,False,True,False,none,2,54,68,79,58,False,False,2025-11-28T06:12:53.969589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455661266,v1_basic_rules,2128,True,False,False,True,garage,1,cats,False,central,central,False,False,False,False,True,none,5,53,45,77,60,False,False,2025-11-28T06:12:53.969589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458594007,v1_basic_rules,2215,True,False,False,False,none,2,dogs,False,gas,window,False,False,False,False,False,none,3,48,53,81,57,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
353465485,v1_basic_rules,1970,False,False,True,True,street,2,cats_dogs,False,electric,none,False,False,False,True,False,none,3,57,45,66,57,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
350851977,v1_basic_rules,2189,True,False,True,True,street,1,dogs,False,central,window,False,False,False,True,False,none,3,59,28,70,44,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2070883622,v1_basic_rules,2132,True,False,True,True,street,1,none,False,gas,window,False,False,False,False,False,heat,3,66,53,65,56,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
339971917,v1_basic_rules,2130,True,False,False,True,street,0,cats_dogs,True,gas,central,False,False,False,False,False,none,3,59,43,68,68,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2087766406,v1_basic_rules,1880,True,False,False,True,street,0,dogs,False,central,window,False,False,False,False,False,none,3,57,29,77,59,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
442967843,v1_basic_rules,2180,True,False,True,False,none,1,none,False,central,central,False,False,False,True,False,all_utils,2,73,39,58,68,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455657222,v1_basic_rules,2478,False,False,True,False,none,2,cats,False,gas,central,False,False,False,False,False,all_utils,3,76,48,73,68,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
440375552,v1_basic_rules,2451,True,False,True,True,street,2,cats_dogs,False,central,window,False,False,False,True,False,none,2,64,38,88,67,False,False,2025-11-28T06:12:53.970589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2053624860,v1_basic_rules,1880,True,False,True,True,street,0,cats_dogs,True,central,central,False,False,False,False,False,all_utils,3,71,51,59,67,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2055429773,v1_basic_rules,2446,False,False,False,True,street,1,cats_dogs,False,electric,none,False,False,False,False,False,heat,3,36,29,85,55,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2080972197,v1_basic_rules,2139,True,False,False,True,street,2,cats_dogs,False,central,window,False,False,False,True,False,all_utils,3,64,38,92,56,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2062244928,v1_basic_rules,2451,False,False,True,False,none,1,cats_dogs,True,electric,central,False,False,False,False,False,heat,3,77,59,74,70,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2089451364,v1_basic_rules,2141,True,False,False,True,street,2,dogs,False,electric,window,False,False,False,True,False,none,3,55,30,64,59,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2087685882,v1_basic_rules,2169,True,False,False,False,none,1,cats_dogs,False,electric,window,False,False,False,True,False,none,4,58,83,97,56,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2080509304,v1_basic_rules,2169,False,True,False,True,lot,2,none,False,gas,window,False,False,False,True,True,heat,3,72,78,68,65,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2052981650,v1_basic_rules,2131,True,False,True,False,none,1,cats,False,central,window,False,False,False,True,False,none,4,53,47,62,86,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2093946251,v1_basic_rules,2368,True,False,True,True,street,1,cats,False,central,central,False,False,False,False,False,heat,5,40,36,83,50,False,False,2025-11-28T06:12:53.971590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2078961984,v1_basic_rules,2169,True,False,False,False,none,2,none,False,gas,central,False,False,False,False,False,heat_hw,3,63,36,90,31,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2060126384,v1_basic_rules,2149,True,False,True,True,street,0,none,False,electric,window,False,False,False,True,False,none,3,63,53,73,61,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2079330837,v1_basic_rules,2135,True,False,True,True,street,1,cats_dogs,False,electric,central,False,False,False,True,False,heat,2,53,58,84,76,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2120921269,v1_basic_rules,2138,True,False,False,True,street,2,cats,True,central,central,False,False,False,True,False,all_utils,5,77,62,58,75,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2066970897,v1_basic_rules,1821,False,False,False,True,street,1,none,False,gas,window,False,False,False,False,False,none,3,61,55,72,47,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
401771132,v1_basic_rules,2467,True,False,False,True,street,1,cats_dogs,False,central,window,False,False,False,False,False,all_utils,3,71,68,81,61,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458583029,v1_basic_rules,2120,True,False,True,True,street,2,cats_dogs,False,central,none,False,False,False,True,False,none,4,54,65,60,66,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2064310331,v1_basic_rules,1940,False,False,False,True,street,2,cats_dogs,False,gas,none,False,False,False,False,False,none,2,66,82,58,66,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2062420198,v1_basic_rules,2140,True,False,True,True,street,1,dogs,False,gas,central,False,False,False,True,False,none,2,61,70,66,76,False,False,2025-11-28T06:12:53.972590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2087208053,v1_basic_rules,2127,True,False,True,True,street,1,cats_dogs,False,gas,window,False,False,False,False,False,heat,2,60,18,74,83,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
456725765,v1_basic_rules,1880,True,False,True,False,none,0,cats_dogs,False,gas,none,False,False,False,True,False,heat_hw,3,74,70,70,74,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2070241808,v1_basic_rules,2472,True,False,True,True,street,1,cats,False,electric,central,False,False,False,True,False,none,4,56,39,76,81,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458592491,v1_basic_rules,2171,True,False,False,False,none,1,cats_dogs,False,electric,central,False,False,False,True,False,heat,3,62,27,68,78,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2077565277,v1_basic_rules,1880,False,False,False,True,street,1,cats_dogs,False,electric,central,False,False,False,True,False,none,4,65,56,56,57,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2061986542,v1_basic_rules,1801,False,True,False,True,street,1,cats_dogs,False,gas,central,False,False,False,False,False,heat,3,73,21,69,79,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2077452892,v1_basic_rules,2140,True,False,False,False,none,2,cats_dogs,False,gas,none,False,False,False,False,False,none,1,49,46,68,50,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2070432699,v1_basic_rules,2150,True,False,False,True,street,1,none,False,central,central,False,False,False,False,False,none,4,54,41,70,61,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2078668406,v1_basic_rules,1960,True,False,False,False,none,1,cats_dogs,False,electric,central,False,False,False,False,False,heat,4,51,50,82,63,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2062112801,v1_basic_rules,1887,True,False,False,True,street,1,cats,False,electric,window,False,False,False,False,False,none,3,64,46,69,56,False,False,2025-11-28T06:12:53.973589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2071647474,v1_basic_rules,2135,False,False,False,True,street,1,cats,False,gas,window,False,False,False,False,False,none,3,53,41,66,48,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457587515,v1_basic_rules,2143,True,False,False,False,none,1,dogs,False,central,central,False,False,False,False,False,none,2,44,41,61,69,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2069399017,v1_basic_rules,2141,True,False,True,False,none,0,cats,False,central,window,False,False,False,False,False,none,4,58,10,70,53,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2091026953,v1_basic_rules,2142,False,True,True,True,lot,0,cats,False,electric,window,True,False,False,True,False,heat_hw,1,67,40,60,74,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2112215859,v1_basic_rules,2148,False,False,False,True,street,0,cats,False,gas,window,False,False,False,False,False,heat_hw,4,66,43,74,74,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2053077500,v1_basic_rules,2151,True,False,False,False,none,2,dogs,True,electric,central,False,False,False,True,False,none,3,65,43,84,61,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2063157867,v1_basic_rules,2150,True,False,True,True,street,1,none,False,central,none,False,False,False,True,False,heat,2,58,40,69,65,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
442767995,v1_basic_rules,2461,True,False,False,False,none,0,cats,False,electric,window,False,False,False,True,False,heat_hw,4,51,51,73,44,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458599227,v1_basic_rules,2460,True,False,True,False,none,0,cats,True,central,central,False,False,False,True,False,none,3,66,40,89,62,False,False,2025-11-28T06:12:53.974589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
448741013,v1_basic_rules,2145,False,True,False,True,garage,2,none,True,electric,window,False,False,False,True,False,heat,4,57,75,85,52,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2072542057,v1_basic_rules,2139,True,False,True,True,lot,1,none,False,gas,window,False,False,False,True,False,none,3,72,70,80,73,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2080277320,v1_basic_rules,2090,False,False,False,False,none,0,dogs,False,gas,window,False,False,False,True,False,none,2,62,60,51,35,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455358124,v1_basic_rules,2135,False,True,False,True,garage,1,cats,True,central,window,False,False,False,True,True,heat_hw,2,71,80,78,69,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
348877273,v1_basic_rules,2421,False,False,False,True,street,1,cats_dogs,True,gas,none,False,False,False,True,False,none,4,56,46,75,65,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458490941,v1_basic_rules,2155,True,False,True,True,street,2,cats,False,electric,window,False,False,False,True,False,none,3,57,50,73,74,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2058279757,v1_basic_rules,2127,True,False,True,True,street,1,cats,False,gas,window,False,False,False,True,False,none,3,59,39,83,62,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2127767485,v1_basic_rules,2474,True,False,False,True,street,2,cats,False,gas,window,False,False,False,False,False,heat,3,73,62,77,68,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
438276288,v1_basic_rules,1960,False,False,False,True,street,0,cats,True,electric,window,False,False,False,False,False,heat_hw,3,62,75,66,64,False,False,2025-11-28T06:12:53.975590,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2093149665,v1_basic_rules,2148,True,False,False,True,street,0,cats_dogs,False,gas,window,False,False,False,False,False,none,4,64,39,52,71,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2053581026,v1_basic_rules,2476,False,True,True,True,street,1,cats_dogs,False,central,central,False,False,False,False,False,none,2,47,21,68,83,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455871924,v1_basic_rules,1890,False,False,False,True,street,0,cats_dogs,False,electric,central,False,False,False,True,False,none,5,81,37,57,66,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
441199471,v1_basic_rules,2115,True,False,False,True,street,1,cats,False,central,central,False,False,False,False,False,all_utils,3,81,52,52,63,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2084063729,v1_basic_rules,1970,False,False,False,False,none,1,cats_dogs,True,gas,central,False,False,False,True,False,none,3,60,63,70,59,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2099858774,v1_basic_rules,2189,True,False,False,False,none,2,cats_dogs,True,gas,window,False,False,False,True,False,none,1,60,18,52,68,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2105088176,v1_basic_rules,2129,True,False,False,False,none,1,cats,False,electric,none,False,False,False,False,False,heat,2,73,50,65,63,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458603474,v1_basic_rules,1801,True,False,False,True,street,1,cats,False,gas,none,False,False,False,True,False,heat,2,84,43,89,70,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2091585915,v1_basic_rules,2478,True,False,True,False,none,1,cats,False,central,central,False,False,False,False,False,none,4,71,29,85,77,False,False,2025-11-28T06:12:53.976589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2105466897,v1_basic_rules,2210,True,False,False,False,none,2,cats_dogs,False,central,central,False,False,False,True,False,heat,4,57,27,69,67,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2053621789,v1_basic_rules,2135,False,True,False,False,none,1,cats_dogs,True,electric,none,False,False,False,True,False,heat,3,56,44,44,58,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2066756192,v1_basic_rules,2043,False,True,True,True,street,0,cats_dogs,False,central,window,False,False,False,False,False,all_utils,2,50,39,50,64,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457079586,v1_basic_rules,2118,False,False,False,True,street,1,cats_dogs,False,central,central,False,False,False,False,False,heat,3,48,40,63,65,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
452095197,v1_basic_rules,1803,False,False,False,True,lot,2,cats,False,electric,window,False,False,False,True,True,none,4,63,58,79,54,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2079124860,v1_basic_rules,2171,False,True,True,True,street,1,cats_dogs,False,central,none,False,False,False,True,False,heat_hw,4,54,68,68,63,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2080576856,v1_basic_rules,2472,True,False,False,False,none,0,cats_dogs,False,central,central,False,False,False,True,False,heat,3,73,49,65,78,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
451803963,v1_basic_rules,2176,False,False,False,True,street,1,none,False,gas,window,False,False,False,False,False,none,2,44,52,62,68,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2078302844,v1_basic_rules,2466,False,False,False,False,none,1,cats_dogs,False,central,window,False,False,False,False,False,heat_hw,3,63,49,87,58,False,False,2025-11-28T06:12:53.977589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2095860718,v1_basic_rules,1907,True,False,False,True,street,2,cats,False,central,none,False,False,False,True,False,none,1,74,44,67,73,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2126446079,v1_basic_rules,2138,True,False,True,True,street,1,cats_dogs,True,central,window,False,False,False,False,True,heat,2,61,53,47,71,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2079134733,v1_basic_rules,2130,False,True,False,True,street,1,cats,False,gas,window,False,False,False,True,False,all_utils,1,50,38,85,65,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
439708183,v1_basic_rules,1940,True,False,True,True,street,1,cats_dogs,False,gas,central,False,False,False,True,False,heat_hw,2,50,56,54,74,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2077377259,v1_basic_rules,2190,True,False,True,False,none,0,cats_dogs,False,central,central,False,False,False,False,False,heat_hw,3,83,45,90,61,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2081609410,v1_basic_rules,2140,False,False,False,True,street,1,cats,False,gas,central,False,False,False,True,False,heat,2,54,58,90,63,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2097462724,v1_basic_rules,2446,True,False,False,True,garage,1,cats,False,central,window,False,False,False,False,True,heat_hw,2,67,44,83,54,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457936073,v1_basic_rules,2189,True,False,True,True,street,2,cats_dogs,False,central,window,False,False,False,True,False,none,2,48,59,46,62,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457401399,v1_basic_rules,2135,False,True,False,True,street,2,cats_dogs,False,central,window,False,False,False,True,True,all_utils,4,46,54,74,53,False,False,2025-11-28T06:12:53.978589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2089500379,v1_basic_rules,2140,True,False,False,True,street,1,dogs,False,electric,window,False,False,False,False,False,none,3,43,21,61,63,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
452094617,v1_basic_rules,2451,False,True,True,False,none,2,dogs,True,electric,window,False,False,False,True,True,all_utils,3,69,36,92,64,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2106616645,v1_basic_rules,2135,False,False,False,True,street,2,cats_dogs,False,central,none,False,False,False,False,False,none,3,58,27,84,60,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
456993290,v1_basic_rules,2126,True,False,True,False,none,0,cats,False,electric,window,False,False,False,True,False,none,3,52,48,73,72,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
449658300,v1_basic_rules,1906,False,True,False,False,none,0,cats_dogs,False,gas,none,False,False,False,False,False,none,2,76,62,78,61,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
456675637,v1_basic_rules,2472,True,False,False,False,none,1,cats_dogs,False,gas,window,False,False,False,False,False,none,3,51,45,85,62,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2052896569,v1_basic_rules,1960,True,False,False,True,street,1,dogs,False,electric,window,False,False,False,True,False,heat_hw,3,67,48,60,90,False,False,2025-11-28T06:12:53.979589,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2055641996,v1_basic_rules,2116,True,False,False,False,none,0,cats_dogs,False,electric,central,False,False,False,False,False,none,4,78,38,47,83,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2085215355,v1_basic_rules,2421,True,False,True,False,none,0,cats_dogs,False,gas,central,False,False,False,True,False,heat_hw,4,74,58,55,45,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
456267179,v1_basic_rules,2452,True,False,False,False,none,2,cats_dogs,False,electric,window,False,False,False,False,False,heat,3,74,42,64,68,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2108018907,v1_basic_rules,2135,False,False,True,True,street,1,dogs,False,central,window,False,False,False,False,False,none,1,57,32,56,65,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457186762,v1_basic_rules,2119,True,False,True,True,street,1,cats_dogs,False,gas,central,False,False,False,True,False,none,3,74,40,71,63,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
444676458,v1_basic_rules,2135,False,True,False,True,garage,1,cats,False,central,window,False,False,False,True,False,none,3,57,46,72,63,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2069820964,v1_basic_rules,2494,True,False,False,False,none,2,cats_dogs,False,electric,window,False,False,False,False,False,none,3,50,20,67,53,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2084363319,v1_basic_rules,2171,True,False,False,False,none,1,dogs,False,gas,central,False,False,False,False,False,heat,2,72,64,78,65,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
443201438,v1_basic_rules,2145,True,False,True,True,street,1,cats_dogs,False,central,none,False,False,False,True,False,heat_hw,3,43,33,36,63,False,False,2025-11-28T06:12:53.980606,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2064336625,v1_basic_rules,1940,False,False,False,False,none,0,cats,False,gas,none,False,False,False,True,False,all_utils,1,60,58,59,34,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458490940,v1_basic_rules,2421,True,False,False,True,street,1,cats_dogs,False,gas,central,False,False,False,False,False,all_utils,2,79,44,50,59,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
456269234,v1_basic_rules,2128,True,False,True,False,none,2,dogs,False,electric,central,False,False,False,True,False,heat,4,56,62,97,74,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2077150128,v1_basic_rules,2155,True,False,False,True,street,2,cats_dogs,True,gas,central,False,False,False,True,False,none,3,37,45,66,74,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2084466277,v1_basic_rules,2155,True,False,True,True,street,1,cats_dogs,False,gas,central,False,False,False,True,False,none,4,53,71,69,47,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2069799441,v1_basic_rules,2135,True,False,True,True,street,0,cats_dogs,False,gas,none,False,False,False,True,False,none,4,64,81,83,66,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2101697447,v1_basic_rules,2144,False,True,False,True,street,1,dogs,False,central,window,False,False,False,True,False,none,2,67,65,64,45,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
401673223,v1_basic_rules,2472,True,False,False,True,garage,2,none,False,gas,window,False,False,False,True,False,none,3,63,32,65,59,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
448826445,v1_basic_rules,1801,False,False,True,False,none,0,cats_dogs,False,gas,none,False,False,False,False,False,heat,3,46,53,92,33,False,False,2025-11-28T06:12:53.981600,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2073264432,v1_basic_rules,2184,False,True,False,False,none,2,cats,False,central,central,False,False,False,False,False,none,1,63,73,73,64,False,False,2025-11-28T06:12:53.982597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2056999383,v1_basic_rules,2460,True,False,True,False,none,0,cats_dogs,False,gas,window,False,False,False,False,False,all_utils,3,62,34,66,86,False,False,2025-11-28T06:12:53.982597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2091007484,v1_basic_rules,2130,True,False,False,True,street,2,cats_dogs,True,central,central,False,False,False,True,False,heat,1,60,53,88,51,False,False,2025-11-28T06:12:53.982597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457650896,v1_basic_rules,2169,True,False,True,False,none,1,none,False,gas,central,False,False,False,True,False,none,3,71,69,74,70,False,False,2025-11-28T06:12:53.982597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2077467998,v1_basic_rules,2451,False,False,True,False,none,1,cats_dogs,False,central,window,False,False,False,True,False,heat,3,38,65,54,55,False,False,2025-11-28T06:12:53.982597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
442503767,v1_basic_rules,2143,True,False,False,True,street,2,none,False,gas,none,False,False,False,True,False,none,3,62,30,56,54,False,False,2025-11-28T06:12:53.982597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
